entity,lap_number,fatigue_pct,PitStatus,stint_hours
ALO,56,0.43271274939219034,Running,
VER,7,0.5849756602332501,Running,
LEC,61,0.2597778700148101,Pit,
STR,3,0.6960117193275217,Running,
NOR,38,0.026550383387007048,Running,
LEC,34,0.2052371989839208,Running,
SAI,44,0.12855795689821203,Running,
PIA,30,0.053744611161465894,Running,
RUS,17,0.08627343086790029,Running,
RUS,59,0.08334564086956153,Running,
LEC,10,0.12923347816103103,Running,
STR,18,0.38747912502445636,Running,
SAI,45,0.5208523675753418,Running,
ALO,59,0.19526630820919655,Running,
STR,62,0.26750218891621463,Running,
PER,59,0.3152929327895779,Running,
RUS,49,1.165312090351027,Running,
PER,63,0.8709560385206844,Running,
VER,32,0.9018611735136906,Running,
HAM,10,1.1432579428553495,Running,
NOR,11,0.8281311541949082,Running,
SAI,70,0.3527045719452532,Running,
STR,62,0.447061920149934,Running,
RUS,47,0.08302651943302847,Running,
PER,34,0.02824863352401813,Running,
PIA,17,0.4219984482932343,Running,
VER,54,0.3451013345628723,In Lap,
NOR,76,0.3115287923636523,Running,
NOR,40,0.1197903476608253,Running,
STR,19,0.0732995580612461,Running,
SAI,67,0.39416649421677996,Running,
ALO,53,0.3970712677068444,Running,
PIA,64,1.154039096391185,Running,
STR,47,0.6380150217520558,Running,
PER,6,0.7548139974517476,Running,
HAM,16,0.372681774985166,Running,
LEC,72,0.8404032426347228,Running,
ALO,18,0.9032482942084961,Running,
SAI,52,0.16332563875226108,Running,
VER,48,0.4238065672923688,Running,
ALO,43,0.4712160980412855,Running,
RUS,39,0.27924777105377274,Pit,
SAI,49,0.02195544176537695,Running,
HAM,12,0.21880785402993708,Running,
RUS,10,0.024541061170138545,Running,
ALO,71,0.4090320738126485,Running,
LEC,55,0.5577783957541438,Running,
LEC,1,0.04619068241477203,Running,
HAM,49,0.29037336252979995,Running,
NOR,36,0.22685205798731872,Running,
PIA,21,0.5662403072370703,Running,
VER,37,0.8682602105807389,Running,
NOR,24,0.944976514456429,Running,
LEC,55,0.6259138354493834,Running,
LEC,25,0.08325979233166775,Running,
PER,7,0.5993813638057843,Running,
RUS,71,0.10238886063786284,Running,
ALO,71,0.5431958800293707,Running,
VER,24,0.2374968922408377,Running,
HAM,11,0.7160238771349845,Pit,
ALO,73,0.3242697596795255,Running,
PER,12,0.023571134508561242,Running,
LEC,35,0.5436838150774879,Running,
HAM,63,0.8545176217914258,Running,
LEC,68,0.15089332953187734,Running,
VER,57,0.14980457198548874,Running,
RUS,13,0.2710728157283057,Running,
ALO,23,0.486364850503139,Running,
ALO,39,0.40217199653958396,Running,
NOR,12,0.2956854303862999,Running,
HAM,34,0.29374477645209285,Pit,
PIA,71,0.4267094766015264,Running,
PER,75,0.31609187450932913,Running,
PIA,31,0.3479434683584817,Running,
NOR,62,0.7489710938465108,Running,
VER,13,0.863572014190557,Running,
PER,31,0.7831338528158747,Running,
RUS,2,0.9305390709183792,Running,
PIA,15,0.6902296471138005,Running,
RUS,57,0.7208400286101104,In Lap,
PIA,75,0.30831955075441286,Pit,
RUS,34,0.18118322088517963,Running,
PIA,68,0.6449039441109596,In Lap,
RUS,75,0.39155092960787147,Running,
NOR,29,0.9057084017853517,Running,
SAI,66,0.3326746716506873,Running,
PER,16,0.07354520886660304,Running,
HAM,39,0.1141476804729355,Running,
VER,77,0.9614136512570246,In Lap,
STR,37,0.5546449822070504,Running,
LEC,21,0.418059194422446,Running,
HAM,44,0.6940298609154877,Running,
LEC,19,0.1217762145851245,Running,
PER,71,0.6976303087979918,Running,
HAM,8,0.8909195964660555,Running,
RUS,77,1.0667348647017918,Running,
RUS,66,0.6493938186866915,Running,
STR,41,0.991747417547123,Running,
LEC,75,0.6301978676412884,Running,
VER,70,0.3181394986416036,Running,
PER,61,0.25679370196490525,Running,
RUS,26,0.10742557978320327,Running,
SAI,71,0.1068897283911574,In Lap,
NOR,70,0.6309790489000224,Running,
NOR,29,0.7827390963789385,Running,
PIA,66,1.2699543923996872,In Lap,
VER,19,1.1367638924573957,Running,
NOR,68,0.835101591911161,Running,
PIA,58,0.9230630422654207,Running,
LEC,70,0.5411047739715819,Running,
RUS,57,0.475371669817895,Running,
RUS,37,0.18660035844227374,Running,
SAI,61,0.3766203658921191,Running,
HAM,30,0.3647996870266054,In Lap,
NOR,71,0.4546104182574853,Running,
LEC,73,0.509282752569,Running,
ALO,25,0.26317152599132226,Running,
NOR,65,0.7110725404223264,Running,
VER,6,1.0726137296740268,Running,
HAM,18,0.7067863184670148,Running,
NOR,10,0.17483456472479897,Running,
LEC,11,0.916702549024577,Running,
NOR,65,1.1274887499757718,Running,
VER,77,0.9470544569762929,Running,
ALO,65,0.3800326914395788,Running,
PER,52,0.3600539537512118,Running,
STR,67,0.39608013120902424,Running,
ALO,78,0.3907334956776712,Running,
PIA,31,0.32494416879994964,Running,
NOR,17,1.315087387721925,Running,
RUS,55,0.8636475611612904,Running,
SAI,36,0.8123222270078417,Running,
RUS,26,1.0299395232165915,Running,
ALO,53,2.0548389399248275,Running,
RUS,17,1.4772565750629407,Running,
LEC,25,1.2030499217717885,Running,
RUS,2,0.1838827656505157,Running,
HAM,5,0.5470625687897301,Running,
PER,4,0.22392276169634906,Running,
NOR,36,0.44458184418103286,Running,
RUS,6,0.5318052777284837,Running,
VER,21,0.40591798964100395,Running,
PER,77,0.24372913183229594,Running,
PER,26,0.10548488552298146,Running,
RUS,55,0.7551515561737748,Running,
PER,39,0.26630257999849805,Running,
SAI,33,0.3827949500003591,Running,
RUS,14,0.8126304051718103,Running,
LEC,56,0.8860429844984946,Running,
ALO,21,0.24493036531448992,Running,
HAM,46,1.0248125364331422,Running,
STR,16,1.133463711227309,Running,
PIA,16,1.5416770940105393,Running,
PER,29,0.31702034177287647,Running,
LEC,8,0.858817254907078,Running,
NOR,3,0.7267915829859126,Running,
NOR,19,0.5268090119919286,Running,
PIA,66,0.17604402381259515,Running,
HAM,74,0.05079315492915737,Running,
PER,22,0.30492320506360915,Pit,
SAI,46,0.15674411698950175,Running,
PIA,13,0.028984199432750823,In Lap,
HAM,33,0.09737013973134118,Running,
PER,5,0.09792227953829696,Running,
LEC,77,0.22977234658074913,Running,
ALO,27,0.45727960896268516,Running,
SAI,78,0.9591484468525688,Running,
STR,24,1.331254507627877,Running,
NOR,67,1.3950419162388066,Running,
VER,63,0.5078820900057943,Running,
LEC,48,0.2425772109675331,Running,
NOR,63,0.29587626314199894,Running,
RUS,78,0.04578110432188337,In Lap,
VER,12,0.05021219001378613,Running,
NOR,28,1.1280887814981586,Running,
HAM,44,1.4991500530161863,Running,
SAI,43,1.3523249585932497,Running,
NOR,17,0.9296074596711821,Running,
STR,40,0.3232216004856084,In Lap,
ALO,49,0.5341568059055363,Running,
HAM,57,0.49913100279132677,Running,
LEC,64,0.39448765203643765,Running,
LEC,75,0.19534486694430808,Running,
LEC,57,0.5650316366089869,In Lap,
LEC,74,0.06151107126037836,Running,
ALO,74,0.22801607556700992,Running,
NOR,70,0.7514920399639871,Running,
PER,76,0.5827965161675177,Running,
NOR,43,0.8446145772153704,Running,
RUS,23,0.37760963615941084,Running,
SAI,27,0.053761657053459644,Running,
VER,58,0.23223401622936152,Running,
PER,37,0.5476328207227779,Running,
PER,6,0.7255996414009716,Running,
NOR,65,0.39662767331117427,Running,
PER,6,0.16953912480002636,Running,
PIA,50,0.5006178418811138,Running,
PIA,22,0.5793929486713936,Running,
RUS,25,0.3273158093123493,In Lap,
VER,72,0.6326651935589761,Running,
STR,51,0.46871761045751414,Running,
ALO,48,0.3924353742128253,Running,
NOR,70,1.1617908468909366,In Lap,
ALO,65,0.3030273754950172,Running,
STR,60,0.2309245341559643,Running,
NOR,46,0.48478501781863,Running,
NOR,36,0.7789222829577989,Running,
VER,58,1.1529161698924664,In Lap,
ALO,76,0.7346890938005488,Running,
PIA,38,1.105959834521457,Running,
LEC,11,1.255800811034652,Running,
ALO,12,0.2982474832576798,Running,
SAI,42,0.43765096450884,Running,
SAI,39,0.19546714329784776,Running,
NOR,71,0.0019852063454464663,Running,
LEC,11,0.6848112104973645,Running,
HAM,36,0.08225412797794457,Running,
STR,52,0.17538564179245403,Running,
RUS,31,0.8301376309955102,In Lap,
LEC,33,0.9480639289793023,Running,
RUS,13,1.261102883780231,Running,
ALO,18,0.9070165498379232,Running,
ALO,41,1.4706973054292445,Pit,
RUS,58,1.4289149627759068,Running,
STR,56,1.3794712603595687,Running,
LEC,24,1.1977067540797526,Running,
HAM,73,1.2150170102093822,Running,
NOR,31,1.3088032017225664,Running,
VER,55,0.8130930635237205,Running,
ALO,10,0.6396733783000332,Running,
SAI,60,0.20324089829737157,Running,
STR,2,1.0466457543228613,Running,
VER,15,2.0287266084703823,Running,
HAM,3,2.5440508074539583,Running,
PER,43,2.657317692023327,Running,
NOR,31,3.504988082428277,Running,
ALO,70,3.7010131318198316,Running,
NOR,67,2.4479053545586993,Running,
VER,56,2.210224128846257,Running,
NOR,63,1.881486135042898,Running,
PER,75,1.1400627405470014,Running,
VER,15,0.5782581686859536,Running,
ALO,10,0.2899619217358415,Running,
LEC,38,0.8350417779991917,Running,
SAI,47,1.6732969636883408,Running,
VER,57,1.467814920290679,In Lap,
PIA,50,1.2878025495105583,Running,
PER,71,2.02915633055525,Running,
VER,15,1.222744091317887,Running,
VER,18,1.1901125828773647,Running,
PIA,2,0.8086518945991674,Running,
ALO,43,0.8133926785480652,Running,
VER,26,0.852244947589885,Running,
SAI,71,0.2125300792448631,Running,
NOR,38,0.06186465279973685,In Lap,
ALO,42,0.16767245007215104,Running,
SAI,5,0.06433680629321231,Running,
ALO,11,0.08415365254866997,Running,
SAI,65,0.4790684060411443,Running,
PER,34,0.12773569333234952,Running,
SAI,1,1.1044233804119314,Running,
RUS,2,0.8059190578009495,Running,
SAI,20,0.0663088427179534,Running,
LEC,61,0.21295534433417862,Running,
LEC,21,0.2738675578574351,Running,
STR,68,0.3986777448262119,Running,
RUS,12,0.04151288253286256,Running,
RUS,22,0.17017371430208122,Running,
NOR,20,0.9672192176016225,Running,
RUS,1,1.2930845367274,Running,
NOR,30,0.43638700063067665,Running,
STR,24,0.7019536334496146,In Lap,
STR,14,1.0403838853332155,Running,
PER,36,1.4394963879513973,Running,
LEC,69,1.3152489251799988,Running,
SAI,75,1.2881182467636088,Running,
SAI,24,0.6934470919002372,Running,
PIA,60,0.26432393017529754,Running,
PIA,55,0.149691394865957,Running,
HAM,77,0.3841462046748803,Running,
ALO,24,0.150056421465454,Running,
PER,77,0.16983091532605105,Running,
HAM,24,0.07785669292287717,Running,
HAM,54,0.08817494535036802,Running,
VER,26,0.3205203630706213,Running,
VER,66,0.290406163089757,Running,
HAM,38,0.38128071869284325,Running,
RUS,65,0.17313841683876258,Running,
ALO,75,0.9233848081959817,Running,
PER,51,1.4342556024205533,Running,
HAM,35,1.8096282620469055,Running,
SAI,43,1.7793025697495635,Running,
ALO,29,1.694712444046806,Running,
VER,37,1.5922746828715502,Running,
SAI,58,1.4597483065792394,Running,
VER,54,0.5815292000708933,Running,
VER,39,0.7511267773325045,Running,
ALO,42,0.4166693380048714,Running,
VER,28,0.5470307858256751,Running,
STR,29,0.6622657818121145,Running,
LEC,43,1.2991111844749077,Running,
STR,3,0.8231028647038716,Running,
LEC,10,0.9315053775071567,Running,
PIA,59,1.2413082702889557,Running,
PIA,14,0.3659090714169713,Running,
VER,76,0.5726192891194415,Running,
PER,47,0.8082610310789538,Running,
PER,42,1.6894695282591965,Running,
LEC,32,2.4272732193028155,Running,
SAI,32,2.1362817341490814,Running,
ALO,42,2.056035774249601,Running,
VER,32,1.570391623909355,Running,
ALO,26,1.9307448625448684,Running,
STR,1,0.6816830740852764,Running,
PER,56,0.7218028594499409,Running,
RUS,2,0.16540844893735973,Pit,
STR,30,0.10400987963532782,Running,
STR,71,0.10822179278109217,Running,
LEC,52,0.2886188001313822,Running,
NOR,9,0.029601449487472176,Running,
STR,22,0.7784375110716404,Running,
VER,34,0.20993796150507726,Running,
HAM,49,0.32374077739220214,Running,
HAM,1,0.09449407622808825,Running,
VER,73,1.0434064391097995,Running,
NOR,53,0.8800504113313901,Running,
NOR,40,0.21303944106635803,Running,
LEC,45,0.41879578925566596,Running,
PER,68,0.03058285087399748,In Lap,
ALO,9,0.6280981023335769,Running,
NOR,22,1.735028215910464,Running,
RUS,18,1.4634098328850418,Running,
LEC,76,0.9471167238106357,In Lap,
PIA,43,0.8133056632416147,Running,
SAI,39,1.4697949695865173,Running,
PIA,73,0.9943645105812637,Pit,
LEC,6,1.1001367066569567,Running,
STR,48,0.15320807905654654,Running,
ALO,7,0.8946748922557729,Running,
SAI,69,1.2351155001631948,Running,
PIA,16,1.3633141260903023,Running,
SAI,1,1.0200803287414448,Running,
RUS,37,1.1556843706926694,Running,
RUS,37,0.45473215933637123,Running,
RUS,64,1.4373848946461236,Running,
LEC,62,1.2159608715979124,Running,
ALO,72,0.8792083312211874,Running,
LEC,61,0.5776039433577906,Running,
HAM,33,0.6915040884151541,Running,
STR,66,1.0672395684539482,Running,
STR,30,0.9332647702632563,Running,
RUS,20,0.7438521305816084,Running,
HAM,60,0.6036223794230813,Running,
NOR,74,0.08358247627129473,Running,
NOR,24,0.37771371775060514,Pit,
RUS,4,0.1748015033978645,Running,
PIA,37,0.2678787333473154,Running,
LEC,4,0.31036986934288024,Running,
RUS,77,0.32300459618103267,In Lap,
PER,77,0.44353939363501044,Running,
SAI,18,0.07168976106677466,Running,
STR,66,0.5720842780637128,Running,
NOR,48,0.7991622215881442,Running,
VER,33,0.9280369908751516,Running,
NOR,58,0.690842627805828,Running,
STR,73,0.2172366012171162,Running,
SAI,28,0.2803879870620016,Running,
STR,35,0.20228325244116274,Running,
VER,10,0.10828040514442583,Running,
RUS,65,0.9052555226448183,Running,
HAM,42,0.2690317912965881,Running,
VER,9,0.07005256436617563,Running,
STR,60,0.03166115140881137,Running,
STR,15,0.18945388681859965,Running,
PER,57,0.9857744761627846,Running,
PER,69,1.1534604257140368,Running,
ALO,22,1.2884998464770563,Running,
PER,64,1.930549199614004,Running,
LEC,41,1.7175423399432301,Running,
HAM,71,1.6435572145728647,Running,
SAI,56,0.9141218794840894,Running,
VER,23,0.7707809978272695,Running,
STR,25,0.16229428839491522,Running,
ALO,6,0.5134530752071973,Running,
ALO,34,0.010404482732319364,Running,
SAI,63,0.4089419776724876,Pit,
HAM,9,0.1842795611134096,Running,
VER,60,1.4339110565652735,Running,
NOR,49,1.665371670316726,Running,
PER,51,1.9925812987659484,Running,
RUS,60,1.3220174133027465,Running,
ALO,70,1.3626359928284786,Running,
PER,37,1.626075381979819,Running,
PER,31,2.4143218033001,Running,
LEC,41,1.224994358152108,Running,
HAM,62,0.06385955311604824,Running,
RUS,58,0.5924639735308213,In Lap,
NOR,14,1.250546049045269,Running,
STR,36,0.8748306330312372,Running,
LEC,36,1.6117651160739654,Running,
PER,8,1.6741041448868148,Running,
PER,26,2.6742195163581823,Pit,
PIA,36,1.2622878336750174,Running,
RUS,48,0.7514220401734786,Running,
RUS,28,0.8656554349474697,Running,
PIA,68,0.6262211555653083,Running,
RUS,62,0.36026270631030893,Running,
PER,76,0.38945433138558583,Running,
ALO,51,0.19327176849942007,Running,
VER,42,0.3762699924475532,Running,
PER,29,0.635868680967519,Running,
LEC,10,0.17786522153264706,Running,
HAM,39,0.0630702651210957,Running,
PIA,1,0.4711102025277414,Running,
NOR,39,0.2591044750238927,Running,
STR,21,1.172915087340884,Running,
NOR,65,0.2647394792643226,Running,
PER,15,0.932093380574782,Running,
LEC,4,1.0404443108308723,Running,
PER,60,0.07919672604636413,Running,
HAM,61,0.5846011921913099,Running,
ALO,20,0.27981417902767786,Running,
STR,10,0.38552345286011896,Running,
HAM,34,1.1060994438907235,Running,
PIA,48,0.6934816140034494,Running,
PIA,33,0.4944956749969684,Running,
PER,61,0.18126836808749075,Running,
LEC,10,0.3877378861278036,Running,
HAM,54,0.7779350339145563,Running,
SAI,65,0.7475108174682819,Running,
LEC,77,0.6643619550064748,Running,
ALO,1,0.69278420616974,Running,
PIA,5,0.7647384886640727,Running,
PER,15,0.5007327821813332,Running,
RUS,28,1.5824796399984729,Running,
PIA,23,1.7319757856889662,Running,
STR,17,0.8229914831370477,Running,
VER,13,0.7265524915059232,Running,
RUS,14,0.5897144459002662,Running,
PER,11,0.5639126101478847,Running,
SAI,28,0.4665433733492125,Running,
RUS,42,0.03646700663560154,Running,
STR,61,1.0070890437677864,Running,
LEC,64,0.8409817592815699,Running,
SAI,31,1.0999487573402313,Running,
PIA,73,1.0632544610228112,Running,
SAI,10,0.8899670115293592,Running,
HAM,8,0.5348503441797339,Running,
STR,21,0.6679575311460337,Running,
RUS,77,0.0012256662956053321,Running,
HAM,59,0.1745681724910575,Running,
SAI,50,0.3288749998677884,Running,
HAM,69,0.5032056863129464,Running,
NOR,70,0.7236096310955633,Running,
STR,30,0.7139744304889215,Running,
ALO,17,0.09406120670308604,Running,
LEC,75,0.6105176042615692,Running,
SAI,20,1.2321250760187725,Running,
STR,48,1.1005172074610172,Running,
ALO,73,1.0227476561775015,Running,
ALO,2,1.4324482378493084,In Lap,
PER,37,1.354523276877244,Running,
HAM,1,0.4764573017168608,In Lap,
ALO,4,0.32407920500583803,Running,
NOR,54,0.20285451492950968,Running,
STR,25,1.345808185303761,Running,
VER,3,1.214299606547943,Running,
VER,9,1.5200515042250229,Running,
SAI,76,1.9551428045706727,Running,
PIA,74,1.409206998074776,Running,
HAM,34,0.783618642775201,Pit,
PIA,43,0.9756375430478761,Running,
ALO,74,0.7767674121697308,Running,
STR,22,0.11031784449277993,Running,
SAI,70,0.25833236628782646,Running,
RUS,2,1.0872641382147232,Running,
ALO,66,1.8609864621363492,Running,
HAM,32,1.3087701600143289,Running,
VER,16,1.3466349987778723,Running,
PER,76,1.7387818889617392,Running,
STR,1,1.7847987034206523,Running,
LEC,72,1.2876539788265806,Running,
PIA,48,0.5655757306288769,Running,
SAI,50,0.4598396782346345,Running,
PIA,13,0.04493597132623067,Running,
STR,15,0.5580485305585914,Running,
PIA,53,0.6297990453210334,Running,
STR,44,0.696014210135959,Running,
PIA,8,0.43375701199856453,Running,
NOR,74,0.35058668569645374,Running,
RUS,46,0.24712013555530515,Running,
ALO,69,0.06027303721336391,Running,
ALO,19,1.1371031186271252,Running,
HAM,38,1.7427958845968081,Running,
LEC,11,1.1039406320297331,Running,
LEC,43,0.3967809116246862,Running,
HAM,20,0.6170206880434681,Running,
PER,20,0.7108155361378863,Running,
ALO,21,0.17525582378156018,Running,
PER,57,0.6654531391806675,Running,
STR,50,0.2420683918869848,In Lap,
STR,74,0.40896719647659785,Running,
VER,26,1.0012288555947628,Running,
PIA,30,1.5727034707443313,Running,
LEC,73,1.9424488546941023,Running,
VER,31,2.05942344804146,Running,
RUS,42,1.8241838295975796,Running,
HAM,68,0.4380593501322444,In Lap,
HAM,61,1.0964894874467515,Running,
STR,61,0.18849172742970016,Running,
ALO,70,0.8353975105687459,Running,
PER,78,1.4022343947488427,Running,
LEC,68,1.9428773663800956,Running,
VER,17,2.1939985176089123,Running,
PER,19,2.052076625017381,Running,
VER,51,0.7735913942032158,Running,
PIA,70,1.320157470818678,Running,
RUS,63,0.9721685023128799,Running,
RUS,75,0.7222770212486407,Running,
PER,30,0.4084181922300062,Running,
PER,25,0.20773536493180755,Running,
PER,75,0.4674288820247341,Running,
VER,71,0.46791052220712115,Running,
PIA,26,1.0986343167647392,Running,
NOR,56,0.9848554718871125,Running,
PER,22,0.8460066915784853,Running,
ALO,19,0.1329523696478277,Running,
LEC,31,0.613051701205851,Running,
LEC,26,0.6162445799692093,Running,
VER,42,0.1196563658170377,Running,
PER,41,0.9874619786365015,Running,
STR,23,1.309804626261829,Running,
HAM,47,1.7921083832166063,Running,
NOR,13,1.3530971408210093,Pit,
ALO,66,0.46317148947288417,Running,
PIA,66,0.5817503922955256,Running,
STR,16,0.8638364012857003,Running,
RUS,73,0.6006224631598694,Running,
STR,28,0.8701597254390903,Running,
VER,77,0.40636056591514813,Running,
NOR,35,0.2635506443985386,Running,
SAI,41,0.9691835568327658,In Lap,
SAI,77,1.0519045501121094,Running,
PER,31,1.1007395560883204,Pit,
PER,32,0.920906725345419,Running,
VER,54,0.9201312226856301,Pit,
PIA,72,0.599220493055419,Running,
PER,59,1.0545967932763993,In Lap,
HAM,41,0.4250949422048428,Running,
NOR,66,0.6956056285764289,Running,
VER,54,0.752857863424719,Running,
LEC,40,0.8192540014499566,Running,
RUS,28,0.48515856131329665,Running,
VER,37,0.0019694707811587775,Running,
VER,65,0.2742074415408982,Running,
SAI,74,0.553584085605656,Running,
ALO,55,0.632209826176236,Running,
PIA,4,1.4741166587897105,Running,
ALO,10,1.692900820740155,Running,
HAM,47,2.7173439315953245,Running,
LEC,75,1.7117854769242338,Running,
SAI,14,1.2880185465541192,Running,
LEC,38,1.353697745539477,Running,
HAM,12,0.5460532968100271,Running,
ALO,45,0.22222812204162612,Running,
VER,17,0.34402957149718,Running,
PER,35,0.4877004539451321,Pit,
PER,66,1.0567183882533997,Running,
STR,75,0.3771454257018886,Running,
RUS,41,0.0167705290880088,Running,
PIA,67,0.5251093681924585,Running,
HAM,29,0.3119198949312202,Running,
RUS,18,0.3219966795586393,Running,
PIA,20,0.8287041938301807,Running,
RUS,14,0.4682503469892185,Running,
ALO,34,0.43483669059105196,Running,
PIA,49,0.08313398997103066,Running,
ALO,54,1.0640970947716142,Running,
VER,31,0.4487290970541166,Running,
SAI,58,0.41667056606028846,Running,
ALO,42,0.24168336239813598,Running,
PER,58,0.8939970501016165,Running,
RUS,30,0.7245530743980364,Running,
STR,25,1.015481489488733,Running,
NOR,63,0.07478956751073573,Running,
PIA,19,0.6812192561089003,In Lap,
HAM,72,0.9014028324306991,Running,
STR,8,1.294751361184039,Running,
PER,3,1.092230587023514,Running,
ALO,67,1.6562184779580866,Running,
SAI,17,1.3573486286246466,Running,
VER,14,1.4814532264904172,Running,
NOR,9,0.2803532138427281,Running,
LEC,62,0.4307860734054189,Running,
STR,21,0.550751766578339,Running,
SAI,76,1.103762492376767,Running,
LEC,37,1.1149491364159907,Running,
NOR,11,0.9761777784188144,Running,
HAM,20,0.6910916169482042,Running,
HAM,35,1.1674961449773522,Running,
RUS,53,0.9698556723933618,Pit,
NOR,47,0.9769994746490804,Running,
NOR,75,0.8927485251821812,Running,
LEC,52,0.6591156953094979,Running,
SAI,8,0.5244003105962611,Running,
PIA,4,0.7080571581946429,Running,
LEC,27,1.0390880861880183,Running,
VER,44,0.5818285826707417,Running,
HAM,40,0.3188141524070334,Running,
HAM,47,0.09248042931771644,Running,
RUS,44,0.6806229910187187,Running,
VER,48,0.6903449621704763,Running,
HAM,52,0.678962119083619,Running,
LEC,68,0.7672080658459618,In Lap,
VER,11,0.5946500973654512,Running,
LEC,77,0.30676112728145466,Running,
PIA,73,0.4744683965649088,In Lap,
PIA,4,0.10674781669218758,Running,
HAM,76,0.930139479689171,Running,
HAM,73,0.7539516779775046,Running,
SAI,77,0.46723267122597417,Running,
PIA,48,0.2747103466124376,In Lap,
STR,26,0.362443184049617,Running,
STR,77,0.6712203629489016,Running,
RUS,39,0.13219028428139434,Running,
PIA,58,0.2407228135185513,Pit,
LEC,19,0.5584959579175333,Running,
LEC,77,0.07920002963839323,Running,
PER,77,0.2793780834723397,Running,
VER,58,0.5998193512492533,Pit,
ALO,28,0.5051572448069406,Running,
STR,66,0.6004344184498245,Running,
HAM,10,0.024669517127889895,Running,
RUS,77,0.8746599228563134,Running,
ALO,58,0.8910936573538614,Running,
NOR,73,1.2862792249805146,Running,
RUS,14,1.4825631187410342,Running,
NOR,15,0.7747831454301357,Running,
PIA,33,0.15337779849922545,Running,
NOR,17,0.29641716254468625,Running,
NOR,24,0.6444682228075399,Running,
SAI,30,0.5768065826144309,Running,
SAI,62,0.439746777462921,Running,
SAI,13,0.8445616754078442,Running,
PIA,62,0.30590241670406665,Running,
ALO,47,0.2710456877582132,Running,
RUS,16,0.2896847331235783,Running,
RUS,66,0.225106429447737,Running,
HAM,43,0.04921054022881677,Running,
SAI,8,0.6687171930656849,Running,
PIA,3,0.35040511669471447,Running,
HAM,12,0.5048920451677332,Running,
VER,16,1.3883828825352635,Running,
HAM,78,1.4248403781235097,Running,
ALO,59,1.6269031387557809,Running,
STR,49,1.820637262576763,Running,
NOR,63,2.3494802233902963,Running,
SAI,62,2.6565449287617557,Running,
STR,49,1.6750869175637617,Pit,
HAM,51,1.2186565583788527,Running,
PIA,33,0.43612599259093415,Running,
NOR,30,0.5983658359752841,In Lap,
RUS,59,1.3163294435892148,Running,
LEC,76,1.8418508913735891,Running,
NOR,15,1.9355530735715332,Running,
ALO,23,2.398584856836794,Running,
ALO,78,1.9068332425920236,Running,
HAM,45,1.4952059747132485,Running,
VER,62,0.9529661343660303,Running,
ALO,71,0.5993080187474507,Running,
ALO,15,0.309281739844626,Running,
PIA,46,0.6950421447572865,Running,
HAM,64,0.14015976488310627,Running,
NOR,46,0.11909271875960442,Running,
VER,56,0.3328285228104258,Running,
STR,44,0.3331083274085364,Running,
LEC,75,0.0885687322572895,Running,
SAI,29,0.4408190012759827,Running,
RUS,62,0.7205671308601863,Running,
ALO,52,0.6643547725219245,In Lap,
HAM,54,1.2242409670914944,Running,
SAI,57,1.2550701105190576,Running,
RUS,66,0.9592101300678821,Running,
RUS,22,0.8401262920701438,Running,
STR,20,0.3758818836026634,Running,
STR,33,0.36744374831371995,Running,
STR,72,0.3144228529406018,Running,
PER,25,0.8095089611057162,Running,
PER,46,0.37922516309226856,Running,
RUS,73,0.6848688160895358,Running,
STR,57,0.7725860626011216,Running,
PIA,5,1.1302376057154409,Running,
ALO,55,1.686054797182894,Running,
SAI,61,1.2887529776619013,Running,
SAI,8,2.130665572361229,In Lap,
PER,16,2.0271109673742056,In Lap,
RUS,48,1.9692186567379046,Running,
HAM,61,1.0790620118995329,Running,
NOR,15,0.3176366430542629,Running,
NOR,65,0.11604742166038545,Running,
PER,22,0.6243908636524451,Running,
HAM,3,0.23401868446684126,Running,
PER,54,1.3515152314612742,Pit,
NOR,14,1.7092295335582472,Running,
HAM,36,0.7899756263115093,Running,
STR,67,0.8142706121835513,Running,
RUS,10,0.29452360653530185,Running,
SAI,49,0.09358338294497143,Running,
PIA,65,0.1722091042028126,Running,
VER,57,0.5751540752227585,Running,
RUS,27,0.4251225130808389,Running,
STR,75,0.6137937097546522,Running,
NOR,5,0.4222365226670563,Running,
STR,71,0.9014763657923655,Running,
PER,57,1.2560745919678902,Pit,
HAM,15,0.6354959922832748,Running,
SAI,76,0.0692561593061844,Running,
ALO,30,0.20525580895408707,Running,
PER,20,0.49708797723516246,Running,
RUS,37,1.5077654981063309,Running,
PER,3,1.3309141278383896,In Lap,
RUS,73,1.1553754808754673,Running,
ALO,41,1.3089045716775467,In Lap,
LEC,39,1.0036258447833206,Pit,
SAI,26,0.1307975972632297,Running,
PIA,2,0.6360847116375759,Running,
PIA,23,0.09679324910557424,Running,
VER,23,1.277008339166183,Running,
STR,16,0.28493026445881725,Running,
LEC,9,0.6646147016991331,Running,
PIA,13,0.5423126975728693,Running,
PER,28,1.4590805448896265,Running,
STR,27,1.266992423881895,Running,
LEC,51,0.6831213800859187,Running,
HAM,64,0.18661415519491686,Running,
HAM,52,0.1483457718441064,Running,
STR,38,0.7914368625714361,Running,
RUS,65,2.1451222558009313,Running,
RUS,18,1.0774050565559232,Running,
PER,63,2.315033271480428,Running,
LEC,51,1.9335863182104605,Running,
LEC,9,0.43043864250310176,Running,
STR,13,0.25311880762448474,Running,
NOR,40,0.7825770048861189,Running,
HAM,55,1.4852661004790366,Running,
LEC,43,1.5493097888992309,Running,
